Gene	VIC-019-CL	VIC-025-CL	VIC-017-CL	VIC-041-CL	VIC-034-CL	VIC-020-CL	VIC-026-CL
CENPI	0.3355753243218448	0.8619850939085059	0.2969545151219504	0.0	0.2268193016428065	0.0	1.6924538111049618
CENPJ	17.30593285909258	4.107292521588144	3.7751085129645405	3.7442973260704213	1.78896848456044	4.495523468362364	4.4720856554211394
CENPK	8.759620148099568	5.154798554892127	3.5450041239526864	4.9454920472905215	1.126512547459607	9.36211923295498	2.532074747801808
CENPL	7.8290799616452516	5.998909343549216	3.1299753461217366	4.406133062814881	2.1990563647102133	10.480726633685217	5.230072316045049
CENPM	67.31137047570712	16.423488284289295	7.692465104520773	47.29615624717802	8.051098140198231	24.14289469743137	20.957211405251915
CENPN	17.190723425653587	14.921845653337472	10.31346258519928	16.57179503119178	11.853433552420974	17.837627451431747	20.09953442370012
CENPO	3.2284013148996036	2.673108904031096	1.8622890065265032	2.909288919107295	1.283391889299898	1.5244942299932231	28.882516314225196
CENPP	6.162018261931612	6.3529439002274914	4.9651307778596125	4.9917517243201885	6.552112212655487	10.905401965611349	6.465797567986676
CENPQ	7.251977470766683	3.952991253522377	6.041575546981032	3.6931610496532272	6.1006424279185545	8.473582647072153	5.261823629257157
CENPT	1.142888038313626	1.5713705734446912	1.9927047109590152	1.8466987284188503	1.6596097551680855	2.1150008514073035	2.489754964489164
CENPU	29.03999876587623	10.265187291159787	3.851820490754463	3.6289905232235897	5.755054780495511	3.5329922554168367	7.438998674418719
CENPV	14.921924744986837	1.032737828376554	1.325515966496417	1.7117222467885818	3.569028925902607	1.374990472773575	19.16381709395066
CENPW	24.37960574544147	46.52355352567274	9.628762617938415	22.273245130203872	22.34564872560248	12.013762769919438	34.09460278986665
CEP104	3.3392906339307227	0.716736530229528	3.659111598857883	0.6417773885221418	0.0	0.9679085148502546	0.3435157808354778
CEP112	1.2068325102715909	4.764940710229603	3.0781730658878104	4.208947433005823	1.726938271101381	5.163153964638318	2.2336572264500125
CEP120	0.4855897510144479	0.6836421609252629	0.6911046590697817	0.4545188570102681	0.0	0.6232696982288286	0.7179485219803897
CEP126	0.5010971768221103	1.19672647318848	0.5793918418725664	2.705139294609837	0.4743768969292166	7.140330372067022	1.0922894573042954
CEP128	3.6551416394776215	0.009559873138745786	0.8545315679734334	6.9524347777683175	1.0909232918987346	3.579787215055951	13.914846279634366
CEP131	18.33595738579071	8.018732621512406	6.796079277649598	9.411073503197708	4.194895363031514	11.656137250030673	8.048059282292005
CEP135	4.335932158265728	6.311364754818888	2.9825750061560647	7.037004439387046	2.234559865143184	12.43873863241084	4.5456545201015635
CEP152	2.6672288211785085	5.827249441524023	1.6995506465105572	12.565843235071068	1.7048843924289478	6.146949609176747	3.9227034214929217
